challenger,vs,retention_axis,challenger_recovery,ref_recovery,challenger_retention,ref_retention,dominates_by_mean,challenger_recovery_r0.9,ref_recovery_r0.9,P_dominates_bootstrap,dominates_at_both_ratios
d1fixed_E8_g2,sharecap_c0.08,synthetic r0.05,0.9419790371291525,0.9924054006040149,0.5582245430809399,1.0,False,,0.9954764261175507,0.0,False
d1fixed_E8_g2,sharecap_c0.08,synthetic r0.2,0.9419790371291525,0.9924054006040149,0.9305912596401028,0.9943444730077119,False,,0.9954764261175507,0.0,False
d1fixed_E8_g2,sharecap_c0.08,cicids r0.2,0.9419790371291525,0.9924054006040149,0.6541889483065955,0.8335561497326204,False,,0.9954764261175507,0.0,False
d1q_q0.5_g1,knn,synthetic r0.05,0.3805027535974418,0.9894563865695506,0.9926892950391646,0.4234986945169713,False,,0.9909010358103312,0.0095,False
d1q_q0.5_g1,knn,synthetic r0.2,0.3805027535974418,0.9894563865695506,0.997943444730077,0.7840616966580977,False,,0.9909010358103312,0.01025,False
d1q_q0.5_g1,knn,cicids r0.2,0.3805027535974418,0.9894563865695506,0.7709447415329768,0.6584224598930482,False,,0.9909010358103312,0.01075,False
d1q_q0.5_g1,uniform_w0.1,synthetic r0.05,0.3805027535974418,0.988807958784864,0.9926892950391646,0.9122715404699739,False,,0.4332941255719238,0.00025,False
d1q_q0.5_g1,uniform_w0.1,synthetic r0.2,0.3805027535974418,0.988807958784864,0.997943444730077,0.9763496143958869,False,,0.4332941255719238,0.0005,False
d1q_q0.5_g1,uniform_w0.1,cicids r0.2,0.3805027535974418,0.988807958784864,0.7709447415329768,0.7410873440285204,False,,0.4332941255719238,0.0,False
d1q_q0.5_g1,uniform_w0.05,synthetic r0.05,0.3805027535974418,0.9980547166459407,0.9926892950391646,0.7107049608355093,False,,0.5220504795610112,0.00025,False
d1q_q0.5_g1,uniform_w0.05,synthetic r0.2,0.3805027535974418,0.9980547166459407,0.997943444730077,0.9604113110539844,False,,0.5220504795610112,0.00025,False
d1q_q0.5_g1,uniform_w0.05,cicids r0.2,0.3805027535974418,0.9980547166459407,0.7709447415329768,0.7054367201426025,False,,0.5220504795610112,0.00025,False
d1q_q0.5_g1,sharecap_c0.03,synthetic r0.05,0.3805027535974418,1.0028690708829278,0.9926892950391646,0.9932114882506528,False,,1.001409406753753,0.00025,False
d1q_q0.5_g1,sharecap_c0.03,synthetic r0.2,0.3805027535974418,1.0028690708829278,0.997943444730077,0.9789203084832905,False,,1.001409406753753,0.0005,False
d1q_q0.5_g1,sharecap_c0.03,cicids r0.2,0.3805027535974418,1.0028690708829278,0.7709447415329768,0.7366310160427807,False,,1.001409406753753,0.00075,False
d1q_q0.5_g1,sharecap_c0.05,synthetic r0.05,0.3805027535974418,0.999475928228815,0.9926892950391646,0.9984334203655354,False,,1.0004456212530248,0.0,False
d1q_q0.5_g1,sharecap_c0.05,synthetic r0.2,0.3805027535974418,0.999475928228815,0.997943444730077,0.9861182519280206,False,,1.0004456212530248,0.002,False
d1q_q0.5_g1,sharecap_c0.05,cicids r0.2,0.3805027535974418,0.999475928228815,0.7709447415329768,0.8072638146167559,False,,1.0004456212530248,0.0,False
d1q_q0.5_g1,sharecap_c0.08,synthetic r0.05,0.3805027535974418,0.9924054006040149,0.9926892950391646,1.0,False,,0.9954764261175507,0.0,False
d1q_q0.5_g1,sharecap_c0.08,synthetic r0.2,0.3805027535974418,0.9924054006040149,0.997943444730077,0.9943444730077119,False,,0.9954764261175507,0.0,False
d1q_q0.5_g1,sharecap_c0.08,cicids r0.2,0.3805027535974418,0.9924054006040149,0.7709447415329768,0.8335561497326204,False,,0.9954764261175507,0.0,False
d1q_q0.5_g2,knn,synthetic r0.05,0.8480813643631195,0.9894563865695506,0.9780678851174937,0.4234986945169713,False,,0.9909010358103312,0.00875,False
d1q_q0.5_g2,knn,synthetic r0.2,0.8480813643631195,0.9894563865695506,0.9881748071979433,0.7840616966580977,False,,0.9909010358103312,0.00975,False
d1q_q0.5_g2,knn,cicids r0.2,0.8480813643631195,0.9894563865695506,0.6671122994652406,0.6584224598930482,False,,0.9909010358103312,0.0105,False
d1q_q0.5_g2,uniform_w0.1,synthetic r0.05,0.8480813643631195,0.988807958784864,0.9780678851174937,0.9122715404699739,False,,0.4332941255719238,0.00925,False
d1q_q0.5_g2,uniform_w0.1,synthetic r0.2,0.8480813643631195,0.988807958784864,0.9881748071979433,0.9763496143958869,False,,0.4332941255719238,0.012,False
d1q_q0.5_g2,uniform_w0.1,cicids r0.2,0.8480813643631195,0.988807958784864,0.6671122994652406,0.7410873440285204,False,,0.4332941255719238,0.00025,False
d1q_q0.5_g2,uniform_w0.05,synthetic r0.05,0.8480813643631195,0.9980547166459407,0.9780678851174937,0.7107049608355093,False,,0.5220504795610112,0.00925,False
d1q_q0.5_g2,uniform_w0.05,synthetic r0.2,0.8480813643631195,0.9980547166459407,0.9881748071979433,0.9604113110539844,False,,0.5220504795610112,0.0095,False
d1q_q0.5_g2,uniform_w0.05,cicids r0.2,0.8480813643631195,0.9980547166459407,0.6671122994652406,0.7054367201426025,False,,0.5220504795610112,0.0005,False
d1q_q0.5_g2,sharecap_c0.03,synthetic r0.05,0.8480813643631195,1.0028690708829278,0.9780678851174937,0.9932114882506528,False,,1.001409406753753,0.0,False
d1q_q0.5_g2,sharecap_c0.03,synthetic r0.2,0.8480813643631195,1.0028690708829278,0.9881748071979433,0.9789203084832905,False,,1.001409406753753,0.0105,False
d1q_q0.5_g2,sharecap_c0.03,cicids r0.2,0.8480813643631195,1.0028690708829278,0.6671122994652406,0.7366310160427807,False,,1.001409406753753,0.00025,False
d1q_q0.5_g2,sharecap_c0.05,synthetic r0.05,0.8480813643631195,0.999475928228815,0.9780678851174937,0.9984334203655354,False,,1.0004456212530248,0.0,False
d1q_q0.5_g2,sharecap_c0.05,synthetic r0.2,0.8480813643631195,0.999475928228815,0.9881748071979433,0.9861182519280206,False,,1.0004456212530248,0.00875,False
d1q_q0.5_g2,sharecap_c0.05,cicids r0.2,0.8480813643631195,0.999475928228815,0.6671122994652406,0.8072638146167559,False,,1.0004456212530248,0.0,False
d1q_q0.5_g2,sharecap_c0.08,synthetic r0.05,0.8480813643631195,0.9924054006040149,0.9780678851174937,1.0,False,,0.9954764261175507,0.0,False
d1q_q0.5_g2,sharecap_c0.08,synthetic r0.2,0.8480813643631195,0.9924054006040149,0.9881748071979433,0.9943444730077119,False,,0.9954764261175507,0.0,False
d1q_q0.5_g2,sharecap_c0.08,cicids r0.2,0.8480813643631195,0.9924054006040149,0.6671122994652406,0.8335561497326204,False,,0.9954764261175507,0.0,False
d1q_q0.75_g1,knn,synthetic r0.05,0.9052584828566352,0.9894563865695506,0.9853785900783291,0.4234986945169713,False,,0.9909010358103312,0.01,False
d1q_q0.75_g1,knn,synthetic r0.2,0.9052584828566352,0.9894563865695506,0.9938303341902311,0.7840616966580977,False,,0.9909010358103312,0.0095,False
d1q_q0.75_g1,knn,cicids r0.2,0.9052584828566352,0.9894563865695506,0.6771390374331552,0.6584224598930482,False,,0.9909010358103312,0.00675,False
d1q_q0.75_g1,uniform_w0.1,synthetic r0.05,0.9052584828566352,0.988807958784864,0.9853785900783291,0.9122715404699739,False,,0.4332941255719238,0.0085,False
d1q_q0.75_g1,uniform_w0.1,synthetic r0.2,0.9052584828566352,0.988807958784864,0.9938303341902311,0.9763496143958869,False,,0.4332941255719238,0.011,False
d1q_q0.75_g1,uniform_w0.1,cicids r0.2,0.9052584828566352,0.988807958784864,0.6771390374331552,0.7410873440285204,False,,0.4332941255719238,0.0,False
d1q_q0.75_g1,uniform_w0.05,synthetic r0.05,0.9052584828566352,0.9980547166459407,0.9853785900783291,0.7107049608355093,False,,0.5220504795610112,0.01125,False
d1q_q0.75_g1,uniform_w0.05,synthetic r0.2,0.9052584828566352,0.9980547166459407,0.9938303341902311,0.9604113110539844,False,,0.5220504795610112,0.01175,False
d1q_q0.75_g1,uniform_w0.05,cicids r0.2,0.9052584828566352,0.9980547166459407,0.6771390374331552,0.7054367201426025,False,,0.5220504795610112,0.0005,False
d1q_q0.75_g1,sharecap_c0.03,synthetic r0.05,0.9052584828566352,1.0028690708829278,0.9853785900783291,0.9932114882506528,False,,1.001409406753753,0.0,False
d1q_q0.75_g1,sharecap_c0.03,synthetic r0.2,0.9052584828566352,1.0028690708829278,0.9938303341902311,0.9789203084832905,False,,1.001409406753753,0.01125,False
d1q_q0.75_g1,sharecap_c0.03,cicids r0.2,0.9052584828566352,1.0028690708829278,0.6771390374331552,0.7366310160427807,False,,1.001409406753753,0.0,False
d1q_q0.75_g1,sharecap_c0.05,synthetic r0.05,0.9052584828566352,0.999475928228815,0.9853785900783291,0.9984334203655354,False,,1.0004456212530248,0.0,False
d1q_q0.75_g1,sharecap_c0.05,synthetic r0.2,0.9052584828566352,0.999475928228815,0.9938303341902311,0.9861182519280206,False,,1.0004456212530248,0.0105,False
d1q_q0.75_g1,sharecap_c0.05,cicids r0.2,0.9052584828566352,0.999475928228815,0.6771390374331552,0.8072638146167559,False,,1.0004456212530248,0.0,False
d1q_q0.75_g1,sharecap_c0.08,synthetic r0.05,0.9052584828566352,0.9924054006040149,0.9853785900783291,1.0,False,,0.9954764261175507,0.0,False
d1q_q0.75_g1,sharecap_c0.08,synthetic r0.2,0.9052584828566352,0.9924054006040149,0.9938303341902311,0.9943444730077119,False,,0.9954764261175507,0.00375,False
d1q_q0.75_g1,sharecap_c0.08,cicids r0.2,0.9052584828566352,0.9924054006040149,0.6771390374331552,0.8335561497326204,False,,0.9954764261175507,0.0,False
d1q_q0.75_g2,knn,synthetic r0.05,0.9290193640078167,0.9894563865695506,0.9571801566579635,0.4234986945169713,False,,0.9909010358103312,0.0105,False
d1q_q0.75_g2,knn,synthetic r0.2,0.9290193640078167,0.9894563865695506,0.9825192802056557,0.7840616966580977,False,,0.9909010358103312,0.0125,False
d1q_q0.75_g2,knn,cicids r0.2,0.9290193640078167,0.9894563865695506,0.6579768270944742,0.6584224598930482,False,,0.9909010358103312,0.00575,False
d1q_q0.75_g2,uniform_w0.1,synthetic r0.05,0.9290193640078167,0.988807958784864,0.9571801566579635,0.9122715404699739,False,,0.4332941255719238,0.0115,False
d1q_q0.75_g2,uniform_w0.1,synthetic r0.2,0.9290193640078167,0.988807958784864,0.9825192802056557,0.9763496143958869,False,,0.4332941255719238,0.01025,False
d1q_q0.75_g2,uniform_w0.1,cicids r0.2,0.9290193640078167,0.988807958784864,0.6579768270944742,0.7410873440285204,False,,0.4332941255719238,0.0,False
d1q_q0.75_g2,uniform_w0.05,synthetic r0.05,0.9290193640078167,0.9980547166459407,0.9571801566579635,0.7107049608355093,False,,0.5220504795610112,0.01025,False
d1q_q0.75_g2,uniform_w0.05,synthetic r0.2,0.9290193640078167,0.9980547166459407,0.9825192802056557,0.9604113110539844,False,,0.5220504795610112,0.009,False
d1q_q0.75_g2,uniform_w0.05,cicids r0.2,0.9290193640078167,0.9980547166459407,0.6579768270944742,0.7054367201426025,False,,0.5220504795610112,0.0,False
d1q_q0.75_g2,sharecap_c0.03,synthetic r0.05,0.9290193640078167,1.0028690708829278,0.9571801566579635,0.9932114882506528,False,,1.001409406753753,0.0,False
d1q_q0.75_g2,sharecap_c0.03,synthetic r0.2,0.9290193640078167,1.0028690708829278,0.9825192802056557,0.9789203084832905,False,,1.001409406753753,0.01025,False
d1q_q0.75_g2,sharecap_c0.03,cicids r0.2,0.9290193640078167,1.0028690708829278,0.6579768270944742,0.7366310160427807,False,,1.001409406753753,0.0,False
d1q_q0.75_g2,sharecap_c0.05,synthetic r0.05,0.9290193640078167,0.999475928228815,0.9571801566579635,0.9984334203655354,False,,1.0004456212530248,0.0,False
d1q_q0.75_g2,sharecap_c0.05,synthetic r0.2,0.9290193640078167,0.999475928228815,0.9825192802056557,0.9861182519280206,False,,1.0004456212530248,0.0,False
d1q_q0.75_g2,sharecap_c0.05,cicids r0.2,0.9290193640078167,0.999475928228815,0.6579768270944742,0.8072638146167559,False,,1.0004456212530248,0.0,False
d1q_q0.75_g2,sharecap_c0.08,synthetic r0.05,0.9290193640078167,0.9924054006040149,0.9571801566579635,1.0,False,,0.9954764261175507,0.0,False
d1q_q0.75_g2,sharecap_c0.08,synthetic r0.2,0.9290193640078167,0.9924054006040149,0.9825192802056557,0.9943444730077119,False,,0.9954764261175507,0.0,False
d1q_q0.75_g2,sharecap_c0.08,cicids r0.2,0.9290193640078167,0.9924054006040149,0.6579768270944742,0.8335561497326204,False,,0.9954764261175507,0.0,False
d1q_q0.95_g1,knn,synthetic r0.05,0.96623734233434,0.9894563865695506,0.9697127937336815,0.4234986945169713,False,,0.9909010358103312,0.06075,False
d1q_q0.95_g1,knn,synthetic r0.2,0.96623734233434,0.9894563865695506,0.9876606683804624,0.7840616966580977,False,,0.9909010358103312,0.06225,False
d1q_q0.95_g1,knn,cicids r0.2,0.96623734233434,0.9894563865695506,0.6595365418894832,0.6584224598930482,False,,0.9909010358103312,0.04,False
d1q_q0.95_g1,uniform_w0.1,synthetic r0.05,0.96623734233434,0.988807958784864,0.9697127937336815,0.9122715404699739,False,,0.4332941255719238,0.03725,False
d1q_q0.95_g1,uniform_w0.1,synthetic r0.2,0.96623734233434,0.988807958784864,0.9876606683804624,0.9763496143958869,False,,0.4332941255719238,0.033,False
d1q_q0.95_g1,uniform_w0.1,cicids r0.2,0.96623734233434,0.988807958784864,0.6595365418894832,0.7410873440285204,False,,0.4332941255719238,0.00025,False
d1q_q0.95_g1,uniform_w0.05,synthetic r0.05,0.96623734233434,0.9980547166459407,0.9697127937336815,0.7107049608355093,False,,0.5220504795610112,0.03325,False
d1q_q0.95_g1,uniform_w0.05,synthetic r0.2,0.96623734233434,0.9980547166459407,0.9876606683804624,0.9604113110539844,False,,0.5220504795610112,0.03675,False
d1q_q0.95_g1,uniform_w0.05,cicids r0.2,0.96623734233434,0.9980547166459407,0.6595365418894832,0.7054367201426025,False,,0.5220504795610112,0.00025,False
d1q_q0.95_g1,sharecap_c0.03,synthetic r0.05,0.96623734233434,1.0028690708829278,0.9697127937336815,0.9932114882506528,False,,1.001409406753753,0.0,False
d1q_q0.95_g1,sharecap_c0.03,synthetic r0.2,0.96623734233434,1.0028690708829278,0.9876606683804624,0.9789203084832905,False,,1.001409406753753,0.034,False
d1q_q0.95_g1,sharecap_c0.03,cicids r0.2,0.96623734233434,1.0028690708829278,0.6595365418894832,0.7366310160427807,False,,1.001409406753753,0.0005,False
d1q_q0.95_g1,sharecap_c0.05,synthetic r0.05,0.96623734233434,0.999475928228815,0.9697127937336815,0.9984334203655354,False,,1.0004456212530248,0.0,False
d1q_q0.95_g1,sharecap_c0.05,synthetic r0.2,0.96623734233434,0.999475928228815,0.9876606683804624,0.9861182519280206,False,,1.0004456212530248,0.02825,False
d1q_q0.95_g1,sharecap_c0.05,cicids r0.2,0.96623734233434,0.999475928228815,0.6595365418894832,0.8072638146167559,False,,1.0004456212530248,0.0,False
d1q_q0.95_g1,sharecap_c0.08,synthetic r0.05,0.96623734233434,0.9924054006040149,0.9697127937336815,1.0,False,,0.9954764261175507,0.0,False
d1q_q0.95_g1,sharecap_c0.08,synthetic r0.2,0.96623734233434,0.9924054006040149,0.9876606683804624,0.9943444730077119,False,,0.9954764261175507,0.0,False
d1q_q0.95_g1,sharecap_c0.08,cicids r0.2,0.96623734233434,0.9924054006040149,0.6595365418894832,0.8335561497326204,False,,0.9954764261175507,0.0,False
d1q_q0.95_g2,knn,synthetic r0.05,0.9841979037129153,0.9894563865695506,0.8543080939947781,0.4234986945169713,False,,0.9909010358103312,0.23275,False
d1q_q0.95_g2,knn,synthetic r0.2,0.9841979037129153,0.9894563865695506,0.9696658097686375,0.7840616966580977,False,,0.9909010358103312,0.22,False
d1q_q0.95_g2,knn,cicids r0.2,0.9841979037129153,0.9894563865695506,0.641934046345811,0.6584224598930482,False,,0.9909010358103312,0.0005,False
d1q_q0.95_g2,uniform_w0.1,synthetic r0.05,0.9841979037129153,0.988807958784864,0.8543080939947781,0.9122715404699739,False,,0.4332941255719238,0.0,False
d1q_q0.95_g2,uniform_w0.1,synthetic r0.2,0.9841979037129153,0.988807958784864,0.9696658097686375,0.9763496143958869,False,,0.4332941255719238,0.0,False
d1q_q0.95_g2,uniform_w0.1,cicids r0.2,0.9841979037129153,0.988807958784864,0.641934046345811,0.7410873440285204,False,,0.4332941255719238,0.0,False
d1q_q0.95_g2,uniform_w0.05,synthetic r0.05,0.9841979037129153,0.9980547166459407,0.8543080939947781,0.7107049608355093,False,,0.5220504795610112,0.05975,False
d1q_q0.95_g2,uniform_w0.05,synthetic r0.2,0.9841979037129153,0.9980547166459407,0.9696658097686375,0.9604113110539844,False,,0.5220504795610112,0.06225,False
d1q_q0.95_g2,uniform_w0.05,cicids r0.2,0.9841979037129153,0.9980547166459407,0.641934046345811,0.7054367201426025,False,,0.5220504795610112,0.00075,False
d1q_q0.95_g2,sharecap_c0.03,synthetic r0.05,0.9841979037129153,1.0028690708829278,0.8543080939947781,0.9932114882506528,False,,1.001409406753753,0.0,False
d1q_q0.95_g2,sharecap_c0.03,synthetic r0.2,0.9841979037129153,1.0028690708829278,0.9696658097686375,0.9789203084832905,False,,1.001409406753753,0.0,False
d1q_q0.95_g2,sharecap_c0.03,cicids r0.2,0.9841979037129153,1.0028690708829278,0.641934046345811,0.7366310160427807,False,,1.001409406753753,0.0,False
d1q_q0.95_g2,sharecap_c0.05,synthetic r0.05,0.9841979037129153,0.999475928228815,0.8543080939947781,0.9984334203655354,False,,1.0004456212530248,0.0,False
d1q_q0.95_g2,sharecap_c0.05,synthetic r0.2,0.9841979037129153,0.999475928228815,0.9696658097686375,0.9861182519280206,False,,1.0004456212530248,0.0,False
d1q_q0.95_g2,sharecap_c0.05,cicids r0.2,0.9841979037129153,0.999475928228815,0.641934046345811,0.8072638146167559,False,,1.0004456212530248,0.0,False
d1q_q0.95_g2,sharecap_c0.08,synthetic r0.05,0.9841979037129153,0.9924054006040149,0.8543080939947781,1.0,False,,0.9954764261175507,0.0,False
d1q_q0.95_g2,sharecap_c0.08,synthetic r0.2,0.9841979037129153,0.9924054006040149,0.9696658097686375,0.9943444730077119,False,,0.9954764261175507,0.0,False
d1q_q0.95_g2,sharecap_c0.08,cicids r0.2,0.9841979037129153,0.9924054006040149,0.641934046345811,0.8335561497326204,False,,0.9954764261175507,0.0,False
d1q_q0.99_g1,knn,synthetic r0.05,0.9965269141943507,0.9894563865695506,0.9613577023498696,0.4234986945169713,True,0.9375767530791911,0.9909010358103312,1.0,False
d1q_q0.99_g1,knn,synthetic r0.2,0.9965269141943507,0.9894563865695506,0.9830334190231363,0.7840616966580977,True,0.9375767530791911,0.9909010358103312,1.0,False
d1q_q0.99_g1,knn,cicids r0.2,0.9965269141943507,0.9894563865695506,0.644830659536542,0.6584224598930482,False,0.9375767530791911,0.9909010358103312,0.0,False
d1q_q0.99_g1,uniform_w0.1,synthetic r0.05,0.9965269141943507,0.988807958784864,0.9613577023498696,0.9122715404699739,True,0.9375767530791911,0.4332941255719238,1.0,True
d1q_q0.99_g1,uniform_w0.1,synthetic r0.2,0.9965269141943507,0.988807958784864,0.9830334190231363,0.9763496143958869,True,0.9375767530791911,0.4332941255719238,1.0,True
d1q_q0.99_g1,uniform_w0.1,cicids r0.2,0.9965269141943507,0.988807958784864,0.644830659536542,0.7410873440285204,False,0.9375767530791911,0.4332941255719238,0.00025,False
d1q_q0.99_g1,uniform_w0.05,synthetic r0.05,0.9965269141943507,0.9980547166459407,0.9613577023498696,0.7107049608355093,False,0.9375767530791911,0.5220504795610112,0.3965,False
d1q_q0.99_g1,uniform_w0.05,synthetic r0.2,0.9965269141943507,0.9980547166459407,0.9830334190231363,0.9604113110539844,False,0.9375767530791911,0.5220504795610112,0.40125,False
d1q_q0.99_g1,uniform_w0.05,cicids r0.2,0.9965269141943507,0.9980547166459407,0.644830659536542,0.7054367201426025,False,0.9375767530791911,0.5220504795610112,0.00475,False
d1q_q0.99_g1,sharecap_c0.03,synthetic r0.05,0.9965269141943507,1.0028690708829278,0.9613577023498696,0.9932114882506528,False,0.9375767530791911,1.001409406753753,0.0,False
d1q_q0.99_g1,sharecap_c0.03,synthetic r0.2,0.9965269141943507,1.0028690708829278,0.9830334190231363,0.9789203084832905,False,0.9375767530791911,1.001409406753753,0.18375,False
d1q_q0.99_g1,sharecap_c0.03,cicids r0.2,0.9965269141943507,1.0028690708829278,0.644830659536542,0.7366310160427807,False,0.9375767530791911,1.001409406753753,0.0,False
d1q_q0.99_g1,sharecap_c0.05,synthetic r0.05,0.9965269141943507,0.999475928228815,0.9613577023498696,0.9984334203655354,False,0.9375767530791911,1.0004456212530248,0.0,False
d1q_q0.99_g1,sharecap_c0.05,synthetic r0.2,0.9965269141943507,0.999475928228815,0.9830334190231363,0.9861182519280206,False,0.9375767530791911,1.0004456212530248,0.0,False
d1q_q0.99_g1,sharecap_c0.05,cicids r0.2,0.9965269141943507,0.999475928228815,0.644830659536542,0.8072638146167559,False,0.9375767530791911,1.0004456212530248,0.0,False
d1q_q0.99_g1,sharecap_c0.08,synthetic r0.05,0.9965269141943507,0.9924054006040149,0.9613577023498696,1.0,False,0.9375767530791911,0.9954764261175507,0.0,False
d1q_q0.99_g1,sharecap_c0.08,synthetic r0.2,0.9965269141943507,0.9924054006040149,0.9830334190231363,0.9943444730077119,False,0.9375767530791911,0.9954764261175507,0.0,False
d1q_q0.99_g1,sharecap_c0.08,cicids r0.2,0.9965269141943507,0.9924054006040149,0.644830659536542,0.8335561497326204,False,0.9375767530791911,0.9954764261175507,0.0,False
d1q_q0.99_g2,knn,synthetic r0.05,1.0024871202700303,0.9894563865695506,0.6710182767624021,0.4234986945169713,True,0.9869111711030162,0.9909010358103312,1.0,False
d1q_q0.99_g2,knn,synthetic r0.2,1.0024871202700303,0.9894563865695506,0.9419023136246786,0.7840616966580977,True,0.9869111711030162,0.9909010358103312,1.0,False
d1q_q0.99_g2,knn,cicids r0.2,1.0024871202700303,0.9894563865695506,0.6446078431372549,0.6584224598930482,False,0.9869111711030162,0.9909010358103312,0.0,False
d1q_q0.99_g2,uniform_w0.1,synthetic r0.05,1.0024871202700303,0.988807958784864,0.6710182767624021,0.9122715404699739,False,0.9869111711030162,0.4332941255719238,0.0,False
d1q_q0.99_g2,uniform_w0.1,synthetic r0.2,1.0024871202700303,0.988807958784864,0.9419023136246786,0.9763496143958869,False,0.9869111711030162,0.4332941255719238,0.0,False
d1q_q0.99_g2,uniform_w0.1,cicids r0.2,1.0024871202700303,0.988807958784864,0.6446078431372549,0.7410873440285204,False,0.9869111711030162,0.4332941255719238,0.0,False
d1q_q0.99_g2,uniform_w0.05,synthetic r0.05,1.0024871202700303,0.9980547166459407,0.6710182767624021,0.7107049608355093,False,0.9869111711030162,0.5220504795610112,0.0,False
d1q_q0.99_g2,uniform_w0.05,synthetic r0.2,1.0024871202700303,0.9980547166459407,0.9419023136246786,0.9604113110539844,False,0.9869111711030162,0.5220504795610112,0.0,False
d1q_q0.99_g2,uniform_w0.05,cicids r0.2,1.0024871202700303,0.9980547166459407,0.6446078431372549,0.7054367201426025,False,0.9869111711030162,0.5220504795610112,0.002,False
d1q_q0.99_g2,sharecap_c0.03,synthetic r0.05,1.0024871202700303,1.0028690708829278,0.6710182767624021,0.9932114882506528,False,0.9869111711030162,1.001409406753753,0.0,False
d1q_q0.99_g2,sharecap_c0.03,synthetic r0.2,1.0024871202700303,1.0028690708829278,0.9419023136246786,0.9789203084832905,False,0.9869111711030162,1.001409406753753,0.0,False
d1q_q0.99_g2,sharecap_c0.03,cicids r0.2,1.0024871202700303,1.0028690708829278,0.6446078431372549,0.7366310160427807,False,0.9869111711030162,1.001409406753753,0.0,False
d1q_q0.99_g2,sharecap_c0.05,synthetic r0.05,1.0024871202700303,0.999475928228815,0.6710182767624021,0.9984334203655354,False,0.9869111711030162,1.0004456212530248,0.0,False
d1q_q0.99_g2,sharecap_c0.05,synthetic r0.2,1.0024871202700303,0.999475928228815,0.9419023136246786,0.9861182519280206,False,0.9869111711030162,1.0004456212530248,0.0,False
d1q_q0.99_g2,sharecap_c0.05,cicids r0.2,1.0024871202700303,0.999475928228815,0.6446078431372549,0.8072638146167559,False,0.9869111711030162,1.0004456212530248,0.0,False
d1q_q0.99_g2,sharecap_c0.08,synthetic r0.05,1.0024871202700303,0.9924054006040149,0.6710182767624021,1.0,False,0.9869111711030162,0.9954764261175507,0.0,False
d1q_q0.99_g2,sharecap_c0.08,synthetic r0.2,1.0024871202700303,0.9924054006040149,0.9419023136246786,0.9943444730077119,False,0.9869111711030162,0.9954764261175507,0.0,False
d1q_q0.99_g2,sharecap_c0.08,cicids r0.2,1.0024871202700303,0.9924054006040149,0.6446078431372549,0.8335561497326204,False,0.9869111711030162,0.9954764261175507,0.0,False
d1q_q0.9_g1,knn,synthetic r0.05,0.9492183336294191,0.9894563865695506,0.9801566579634466,0.4234986945169713,False,,0.9909010358103312,0.031,False
d1q_q0.9_g1,knn,synthetic r0.2,0.9492183336294191,0.9894563865695506,0.9892030848329046,0.7840616966580977,False,,0.9909010358103312,0.03675,False
d1q_q0.9_g1,knn,cicids r0.2,0.9492183336294191,0.9894563865695506,0.658868092691622,0.6584224598930482,False,,0.9909010358103312,0.02325,False
d1q_q0.9_g1,uniform_w0.1,synthetic r0.05,0.9492183336294191,0.988807958784864,0.9801566579634466,0.9122715404699739,False,,0.4332941255719238,0.00975,False
d1q_q0.9_g1,uniform_w0.1,synthetic r0.2,0.9492183336294191,0.988807958784864,0.9892030848329046,0.9763496143958869,False,,0.4332941255719238,0.0095,False
d1q_q0.9_g1,uniform_w0.1,cicids r0.2,0.9492183336294191,0.988807958784864,0.658868092691622,0.7410873440285204,False,,0.4332941255719238,0.0,False
d1q_q0.9_g1,uniform_w0.05,synthetic r0.05,0.9492183336294191,0.9980547166459407,0.9801566579634466,0.7107049608355093,False,,0.5220504795610112,0.01,False
d1q_q0.9_g1,uniform_w0.05,synthetic r0.2,0.9492183336294191,0.9980547166459407,0.9892030848329046,0.9604113110539844,False,,0.5220504795610112,0.011,False
d1q_q0.9_g1,uniform_w0.05,cicids r0.2,0.9492183336294191,0.9980547166459407,0.658868092691622,0.7054367201426025,False,,0.5220504795610112,0.0005,False
d1q_q0.9_g1,sharecap_c0.03,synthetic r0.05,0.9492183336294191,1.0028690708829278,0.9801566579634466,0.9932114882506528,False,,1.001409406753753,0.0,False
d1q_q0.9_g1,sharecap_c0.03,synthetic r0.2,0.9492183336294191,1.0028690708829278,0.9892030848329046,0.9789203084832905,False,,1.001409406753753,0.0105,False
d1q_q0.9_g1,sharecap_c0.03,cicids r0.2,0.9492183336294191,1.0028690708829278,0.658868092691622,0.7366310160427807,False,,1.001409406753753,0.00025,False
d1q_q0.9_g1,sharecap_c0.05,synthetic r0.05,0.9492183336294191,0.999475928228815,0.9801566579634466,0.9984334203655354,False,,1.0004456212530248,0.0,False
d1q_q0.9_g1,sharecap_c0.05,synthetic r0.2,0.9492183336294191,0.999475928228815,0.9892030848329046,0.9861182519280206,False,,1.0004456212530248,0.01175,False
d1q_q0.9_g1,sharecap_c0.05,cicids r0.2,0.9492183336294191,0.999475928228815,0.658868092691622,0.8072638146167559,False,,1.0004456212530248,0.0,False
d1q_q0.9_g1,sharecap_c0.08,synthetic r0.05,0.9492183336294191,0.9924054006040149,0.9801566579634466,1.0,False,,0.9954764261175507,0.0,False
d1q_q0.9_g1,sharecap_c0.08,synthetic r0.2,0.9492183336294191,0.9924054006040149,0.9892030848329046,0.9943444730077119,False,,0.9954764261175507,0.0,False
